chembl_id,compound_name,primary_target,msd_node_matched,match_type,rationale_draft,supporting_evidence
CHEMBL336961,AZAKENPAULLONE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL336961
CHEMBL19449,IBUDILAST,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL19449
CHEMBL521,IBUPROFEN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL521
CHEMBL252556,IDEBENONE,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL252556
CHEMBL2216870,IDELALISIB,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2216870
CHEMBL494,ILOPROST,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL494
CHEMBL941,IMATINIB,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL941
CHEMBL4297514,IMEGLIMIN,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL4297514
CHEMBL406,INDAPAMIDE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL406
CHEMBL262075,INDIPLON,True,autophagy_flux,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL262075
CHEMBL126077,INDIRUBIN-3-MONOXIME,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL126077
CHEMBL6,INDOMETHACIN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL6
CHEMBL15870,INDOPROFEN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL15870
CHEMBL571209,INDOXIMOD,MTOR,mTORC1,moa,"Compound annotation contains keyword 'MTOR' (or related pathway term), suggesting relevance to MSD node mTORC1.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL571209
CHEMBL86754,IODOQUINOL,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL86754
CHEMBL92401,IPRONIAZID,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL92401
CHEMBL1571863,ISOCONAZOLE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1571863
CHEMBL1201213,ISOETHARINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1201213
CHEMBL462653,ISOSTEVIOL,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL462653
CHEMBL431770,ISTRADEFYLLINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL431770
CHEMBL3622820,ITACITINIB,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3622820
CHEMBL2010601,IVACAFTOR,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2010601
CHEMBL150,KAEMPFEROL,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL150
CHEMBL296586,KENPAULLONE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL296586
CHEMBL571,KETOPROFEN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL571
CHEMBL469,KETOROLAC,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL469
CHEMBL554,LAPATINIB,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL554
CHEMBL426559,LAROPIPRANT,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL426559
CHEMBL3889654,LAROTRECTINIB,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3889654
CHEMBL328190,LASOFOXIFENE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL328190
CHEMBL279390,LAZABEMIDE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL279390
CHEMBL1289601,LENVATINIB,True,ER_proteostasis,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node ER_proteostasis.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1289601
CHEMBL1289601,LENVATINIB,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1289601
CHEMBL1254682,LEVALLORPHAN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1254682
CHEMBL300982,LICOFELONE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL300982
CHEMBL126,LINEZOLID,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL126
CHEMBL223360,LINIFANIB,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL223360
CHEMBL1091644,LINSITINIB,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1091644
CHEMBL1478,LITHOCHOLIC ACID,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1478
CHEMBL87708,LOFEPRAMINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL87708
CHEMBL354541,LOMITAPIDE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL354541
CHEMBL19299,LOXOPROFEN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL19299
CHEMBL2220486,LUCITANIB,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2220486
CHEMBL2103870,LUMACAFTOR,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2103870
CHEMBL404108,LUMIRACOXIB,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL404108
CHEMBL151,LUTEOLIN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL151
CHEMBL419,MAFENIDE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL419
CHEMBL1085699,MANIDIPINE 6300,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1085699
CHEMBL279785,MARIMASTAT,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL279785
CHEMBL1908391,MASITINIB,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1908391
CHEMBL313972,MASOPROCOL,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL313972
CHEMBL685,MEBENDAZOLE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL685
CHEMBL509,MECLOFENAMIC ACID,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL509
CHEMBL686,MEFENAMIC ACID,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL686
CHEMBL416956,MEFLOQUINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL416956
CHEMBL1201139,MEGESTROL ACETATE,True,autophagy_flux,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1201139
CHEMBL590,MENADIONE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL590
CHEMBL544,MEQUINOL,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL544
