chembl_id,compound_name,SMILES,linked_proteins,num_linked_proteins,num_druggable_proteins,linked_pathways,num_linked_pathways,num_key_pathways,linked_MoAs,approval_phase_max,status_evidence,in_known_drugs,in_moa_kg,source_files,prelim_mechanistic_score,CYP3A4_p_value_0,CYP3A4_p_value_1,CYP3A4_CYP3A4_inhibition,CYP2D6_p_value_0,CYP2D6_p_value_1,CYP2D6_CYP2D6_inhibition,CYP2C9_p_value_0,CYP2C9_p_value_1,CYP2C9_CYP2C9_inhibition,CYP2C19_p_value_0,CYP2C19_p_value_1,CYP2C19_CYP2C19_inhibition,CYP1A2_p_value_0,CYP1A2_p_value_1,CYP1A2_CYP1A2_inhibition,hERG_p_value_0,hERG_p_value_1,hERG_hERG_inhibition,AMES_p_value_0,AMES_p_value_1,AMES_AMES_mutagenic,PGP_p_value_0,PGP_p_value_1,PGP_PGP_inhibition,Solubility_logS,Solubility_logS_lower_bound,Solubility_logS_upper_bound,Solubility_Capped_logS_lower_bound,Solubility_Capped_logS_upper_bound,Lipophilicity_logP,PAMPA_p_value_0,PAMPA_p_value_1,PAMPA_PAMPA_permeability,BBB_p_value_0,BBB_p_value_1,BBB_BBB_penetration,hERG_flag,CYP3A4_inhib_flag,CYP2D6_inhib_flag,CYP2C9_inhib_flag,CYP2C19_inhib_flag,CYP1A2_inhib_flag,PGP_inhib_flag,AMES_flag,poor_solubility_flag,good_solubility_bonus,high_logP_flag,low_logP_flag,good_logP_bonus,low_perm_flag,good_perm_bonus,bbb_penetrant_info,multi_cyp_inhib_count,cyp3a4_inhibitor_flag,DDI_flag,composite_score,confidence
CHEMBL2105728,CRENOLANIB,CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,,0,0,R-HSA-5673001|RAF/MAP kinase cascade,1,0,,3.0,Recruiting,0,0,pathway_drug_candidates,3.0,0.715,0.0426,0.0,0.19,0.321,1.0,0.479,0.112,0.0,0.0801,0.574,1.0,0.141,0.248,1.0,0.0227,0.612,1,0.199,0.173,0.0,0.633,0.074,0,-5.19,-6.05,-4.33,-6.05,-4.33,3.916500000000001,0.262,0.426,0.5,0.251,0.165,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,-7.5,L
CHEMBL2105738,GALETERONE,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(n3cnc4ccccc43)=CC[C@@H]12,,0,0,R-HSA-3371497|HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand;R-HSA-383280|Nuclear Receptor transcription pathway;R-HSA-4090294|SUMOylation of intracellular receptors,3,0,,3.0,Terminated,0,0,pathway_drug_candidates,3.0,0.37,0.151,0.0,0.208,0.326,0.5,0.121,0.457,1.0,0.268,0.217,0.5,0.398,0.0844,0.0,0.356,0.169,0,0.417,0.0746,0.0,0.923,0.0175,0,-5.69,-6.25,-5.14,-6.25,-5.14,5.810800000000006,0.527,0.11,0.0,0.0494,0.748,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,-3.5,L
CHEMBL2105749,SAMIDORPHAN L-MALATE,NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CCC(=O)C3.O=C(O)C[C@H](O)C(=O)O,,0,0,R-HSA-375276|Peptide ligand-binding receptors;R-HSA-418594|G alpha (i) signalling events;R-HSA-6785807|Interleukin-4 and Interleukin-13 signaling,3,1,,4.0,,0,0,pathway_drug_candidates,6.0,0.954,0.00511,0.0,0.798,0.0449,0.0,0.528,0.0927,0.0,0.918,0.00771,0.0,0.97,0.00235,0.0,0.603,0.0819,0,0.898,0.00986,0.0,0.926,0.00183,0,-1.5,-2.25,-0.752,-2.25,-0.752,0.1600000000000005,0.739,0.0221,0.0,0.0909,0.485,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.5,L
CHEMBL2105754,TRELAGLIPTIN SUCCINATE,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O.O=C(O)CCC(=O)O,,0,0,,0,0,Dipeptidyl peptidase IV inhibitor,,,0,0,mechanism_drug_candidate,0.0,0.939,0.00709,0.0,0.971,0.00449,0.0,0.817,0.0306,0.0,0.987,0.00194,0.0,0.41,0.0822,0.0,0.914,0.0154,0,0.925,0.0124,0.0,0.708,0.0548,0,-1.92,-2.47,-1.37,-2.47,-1.37,0.4693800000000018,0.956,0.00648,0.0,0.162,0.343,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.5,L
CHEMBL2105755,NALDEMEDINE,CC(C)(NC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1)c1nc(-c2ccccc2)no1,,0,0,R-HSA-375276|Peptide ligand-binding receptors;R-HSA-418594|G alpha (i) signalling events;R-HSA-6785807|Interleukin-4 and Interleukin-13 signaling,3,1,,4.0,,0,0,pathway_drug_candidates,6.0,0.465,0.128,0.0,0.374,0.201,0.5,0.172,0.407,1.0,0.276,0.221,0.5,0.336,0.114,0.0,0.184,0.254,1,0.767,0.0271,0.0,0.913,0.00971,0,-5.22,-6.15,-4.29,-6.15,-4.29,3.4798000000000027,0.0623,0.768,1.0,0.0888,0.474,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,-3.0,L
CHEMBL2105756,TIVOZANIB HYDROCHLORIDE,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC.Cl.O,,0,0,R-HSA-1433557|Signaling by SCF-KIT;R-HSA-5673001|RAF/MAP kinase cascade;R-HSA-8866910|TFAP2 (AP-2) family regulates transcription of growth factors and their receptors,3,0,,4.0,,0,0,pathway_drug_candidates,4.0,0.644,0.0545,0.0,0.827,0.0363,0.0,0.615,0.0672,0.0,0.635,0.0565,0.0,0.0385,0.554,1.0,0.668,0.0648,0,0.163,0.238,1.0,0.448,0.101,0,-6.06,-6.86,-5.26,-6.86,-5.26,5.2352200000000035,0.0953,0.742,1.0,0.00857,0.995,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,L
CHEMBL2105759,BARICITINIB,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,JAK1;JAK2,2,2,"R-HSA-1059683|Interleukin-6 signaling;R-HSA-110056|MAPK3 (ERK1) activation;R-HSA-112411|MAPK1 (ERK2) activation;R-HSA-1170546|Prolactin receptor signaling;R-HSA-1433557|Signaling by SCF-KIT;R-HSA-2586552|Signaling by Leptin;R-HSA-449836|Other interleukin signaling;R-HSA-512988|Interleukin-3, Interleukin-5 and GM-CSF signaling;R-HSA-5673000|RAF activation;R-HSA-5673001|RAF/MAP kinase cascade;R-HSA-6783783|Interleukin-10 signaling;R-HSA-6785807|Interleukin-4 and Interleukin-13 signaling;R-HSA-6788467|IL-6-type cytokine receptor ligand interactions;R-HSA-6802946|Signaling by moderate kinase activity BRAF mutants;R-HSA-8854691|Interleukin-20 family signaling;R-HSA-8984722|Interleukin-35 Signalling;R-HSA-9020591|Interleukin-12 signaling;R-HSA-9020933|Interleukin-23 signaling;R-HSA-9020956|Interleukin-27 signaling;R-HSA-909733|Interferon alpha/beta signaling;R-HSA-912694|Regulation of IFNA/IFNB signaling;R-HSA-9674555|Signaling by CSF3 (G-CSF);R-HSA-9679191|Potential therapeutics for SARS;R-HSA-9705462|Inactivation of CSF3 (G-CSF) signaling;R-HSA-9705671|SARS-CoV-2 activates/modulates innate and adaptive immune responses;R-HSA-9833109|Evasion by RSV of host interferon responses;RMTs methylate histone arginines",27,13,Tyrosine-protein kinase JAK1 inhibitor;Tyrosine-protein kinase JAK1 inhibitor | Tyrosine-protein kinase JAK2 inhibitor;Tyrosine-protein kinase JAK2 inhibitor,4.0,,1,1,known_drugs;pathway_drug_candidates;mechanism_drug_candidate;mechanism_of_actions,19.5,0.52,0.107,0.0,0.717,0.0711,0.0,0.821,0.0242,0.0,0.709,0.0415,0.0,0.0376,0.631,1.0,0.763,0.0417,0,0.416,0.0712,0.0,0.573,0.0918,0,-1.71,-2.23,-1.19,-2.23,-1.19,1.09568,0.235,0.51,1.0,0.25,0.157,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,21.0,H
CHEMBL2105760,BREXPIPRAZOLE,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,,0,0,,0,0,Serotonin 2a (5-HT2a) receptor antagonist,,,0,0,mechanism_drug_candidate,0.0,0.658,0.0586,0.0,0.182,0.391,1.0,0.284,0.219,0.5,0.177,0.315,1.0,0.0814,0.392,1.0,0.0162,0.675,1,0.134,0.293,1.0,0.129,0.208,1,-5.4,-7.09,-3.71,-7.09,-3.71,4.724000000000004,0.471,0.172,0.0,0.152,0.271,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,-14.5,L
CHEMBL2105762,OMARIGLIPTIN,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,,0,0,,0,0,Dipeptidyl peptidase IV inhibitor,,,0,0,mechanism_drug_candidate,0.0,0.255,0.241,0.5,0.237,0.291,0.5,0.672,0.0608,0.0,0.759,0.0305,0.0,0.844,0.0091,0.0,0.736,0.0502,0,0.365,0.104,0.0,0.371,0.146,0,-2.09,-2.68,-1.5,-2.68,-1.5,1.1421,0.635,0.0768,0.0,0.133,0.459,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,-4.5,L
CHEMBL2105842,CORTIVAZOL,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C=C(C)C4=Cc5c(cnn5-c5ccccc5)C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,NR3C1,1,1,"Circadian Clock;R-HSA-3371497|HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand;R-HSA-383280|Nuclear Receptor transcription pathway;R-HSA-4090294|SUMOylation of intracellular receptors;R-HSA-8849473|PTK6 Expression;R-HSA-8939902|Regulation of RUNX2 expression and activity;R-HSA-9615017|FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes;R-HSA-9679191|Potential therapeutics for SARS;R-HSA-9768777|Regulation of NPAS4 gene transcription",9,0,,2.0,Completed,0,0,protein_drug_candidates;pathway_drug_candidates,4.0,0.714,0.0453,0.0,0.508,0.146,0.0,0.269,0.23,0.5,0.192,0.285,1.0,0.325,0.116,0.0,0.696,0.0573,0,0.363,0.107,0.0,0.0127,0.549,1,-5.71,-6.29,-5.12,-6.29,-5.12,4.300600000000004,0.143,0.676,1.0,0.0401,0.892,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,L
CHEMBL2106195,DEXMEDETOMIDINE HYDROCHLORIDE,Cc1cccc([C@H](C)c2c[nH]cn2)c1C.Cl,,0,0,"R-HSA-390696|Adrenoceptors;R-HSA-392023|Adrenaline signalling through Alpha-2 adrenergic receptor;R-HSA-400042|Adrenaline,noradrenaline inhibits insulin secretion;R-HSA-418594|G alpha (i) signalling events;R-HSA-418597|G alpha (z) signalling events;R-HSA-5683826|Surfactant metabolism",6,0,,3.0,Completed,0,0,pathway_drug_candidates,3.0,0.0966,0.472,1.0,0.155,0.393,1.0,0.0975,0.523,1.0,0.0198,0.863,1.0,0.0681,0.436,1.0,0.674,0.0625,0,0.116,0.308,1.0,0.19,0.185,0.5,-3.16,-4.11,-2.21,-4.11,-2.21,3.600140000000003,0.503,0.124,0.0,0.0213,0.974,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,1.0,-7.0,L
CHEMBL2106798,NERAMEXANE MESYLATE,CC1(C)CC(C)(C)CC(C)(N)C1.CS(=O)(=O)O,,0,0,"R-HSA-3928662|EPHB-mediated forward signaling;R-HSA-438066|Unblocking of NMDA receptors, glutamate binding and activation;R-HSA-442982|Ras activation upon Ca2+ influx through NMDA receptor;R-HSA-5673001|RAF/MAP kinase cascade;R-HSA-6794361|Neurexins and neuroligins;R-HSA-8849932|Synaptic adhesion-like molecules;R-HSA-9609736|Assembly and cell surface presentation of NMDA receptors;R-HSA-9617324|Negative regulation of NMDA receptor-mediated neuronal transmission;R-HSA-9620244|Long-term potentiation",9,0,,3.0,Completed,0,0,pathway_drug_candidates,3.0,0.449,0.114,0.0,0.81,0.0399,0.0,0.61,0.0681,0.0,0.779,0.0281,0.0,0.501,0.0547,0.0,0.0254,0.6,1,0.861,0.013,0.0,0.679,0.0395,0,-0.0723,-2.02,1.88,-2.02,1.88,2.4440999999999997,0.462,0.126,0.0,0.357,0.0491,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,L
CHEMBL2106829,METHAQUALONE HYDROCHLORIDE,Cc1ccccc1-n1c(C)nc2ccccc2c1=O.Cl,,0,0,,0,0,GABA-A receptor; anion channel positive allosteric modulator,,,0,0,mechanism_drug_candidate,0.0,0.253,0.231,0.5,0.516,0.142,0.0,0.228,0.298,0.5,0.307,0.164,0.0,0.229,0.188,0.5,0.681,0.0638,0,0.17,0.222,1.0,0.417,0.117,0,-2.45,-3.34,-1.56,-3.34,-1.56,3.424340000000002,0.109,0.691,1.0,0.00485,0.969,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,-6.5,L
CHEMBL2107067,TESTOSTERONE UNDECANOATE,CCCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,,0,0,R-HSA-3371497|HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand;R-HSA-383280|Nuclear Receptor transcription pathway;R-HSA-4090294|SUMOylation of intracellular receptors,3,0,,4.0,,0,0,pathway_drug_candidates,4.0,0.645,0.0665,0.0,0.899,0.0161,0.0,0.818,0.0177,0.0,0.319,0.18,0.0,0.788,0.0145,0.0,0.225,0.23,0.5,0.942,0.00876,0.0,0.0376,0.382,1,-8.05,-11.3,-4.85,-11.3,-4.85,7.960900000000009,0.153,0.617,1.0,0.361,0.0585,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-4.0,L
CHEMBL2107339,ESMIRTAZAPINE MALEATE,CN1CCN2c3ncccc3Cc3ccccc3[C@H]2C1.O=C(O)/C=C\C(=O)O,,0,0,"R-HSA-390696|Adrenoceptors;R-HSA-392023|Adrenaline signalling through Alpha-2 adrenergic receptor;R-HSA-400042|Adrenaline,noradrenaline inhibits insulin secretion;R-HSA-416476|G alpha (q) signalling events;R-HSA-418594|G alpha (i) signalling events;R-HSA-418597|G alpha (z) signalling events;R-HSA-5683826|Surfactant metabolism",7,0,,3.0,Completed,0,0,pathway_drug_candidates,3.0,0.943,0.00594,0.0,0.251,0.282,0.5,0.357,0.151,0.0,0.574,0.0738,0.0,0.835,0.0116,0.0,0.227,0.22,0.5,0.923,0.00776,0.0,0.762,0.046,0,-2.44,-3.53,-1.34,-3.53,-1.34,2.1907,0.539,0.11,0.0,0.148,0.399,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-3.5,L
CHEMBL2107360,PALIPERIDONE PALMITATE,CCCCCCCCCCCCCCCC(=O)OC1CCCn2c1nc(C)c(CCN1CCC(c3noc4cc(F)ccc34)CC1)c2=O,,0,0,,0,0,Serotonin 2a (5-HT2a) receptor antagonist,,,0,0,mechanism_drug_candidate,0.0,0.841,0.021,0.0,0.657,0.0748,0.0,0.781,0.0296,0.0,0.853,0.0196,0.0,0.598,0.0345,0.0,0.00651,0.823,1,0.977,0.00355,0.0,0.252,0.172,0.5,-7.37,-8.69,-6.05,-8.69,-6.05,9.113520000000005,0.0251,0.994,1.0,0.0414,0.868,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-8.0,L
CHEMBL2107384,VICRIVIROC MALEATE,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C.O=C(O)/C=C\C(=O)O,,0,0,R-HSA-173107|Binding and entry of HIV virion;R-HSA-380108|Chemokine receptors bind chemokines;R-HSA-418594|G alpha (i) signalling events;R-HSA-6783783|Interleukin-10 signaling,4,2,,2.0,Completed,0,0,pathway_drug_candidates,6.0,0.515,0.106,0.0,0.809,0.0465,0.0,0.911,0.00741,0.0,0.979,0.00302,0.0,0.941,0.00302,0.0,0.172,0.267,1,0.948,0.00449,0.0,0.858,0.0172,0,-2.02,-2.62,-1.41,-2.62,-1.41,4.212540000000003,0.416,0.227,0.0,0.254,0.181,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,L
CHEMBL2107455,IGURATIMOD,CS(=O)(=O)Nc1cc2occ(NC=O)c(=O)c2cc1Oc1ccccc1,PTGS2,1,1,R-HSA-2142770|Synthesis of 15-eicosatetraenoic acid derivatives;R-HSA-2162123|Synthesis of Prostaglandins (PG) and Thromboxanes (TX);R-HSA-6783783|Interleukin-10 signaling;R-HSA-6785807|Interleukin-4 and Interleukin-13 signaling;R-HSA-73614|Nicotinamide salvaging;R-HSA-9018677|Biosynthesis of DHA-derived SPMs;R-HSA-9018679|Biosynthesis of EPA-derived SPMs;R-HSA-9025094|Biosynthesis of DPAn-3 SPMs;R-HSA-9027604|Biosynthesis of electrophilic Omega-3 PUFA oxo-derivatives,9,2,,3.0,Completed,0,0,protein_drug_candidates;pathway_drug_candidates,9.0,0.522,0.101,0.0,0.397,0.216,0.5,0.412,0.15,0.0,0.216,0.25,0.5,0.0807,0.351,1.0,0.637,0.0719,0,0.348,0.0959,0.0,0.433,0.106,0,-4.45,-5.07,-3.83,-5.07,-3.83,2.5251,0.33,0.269,0.5,0.0913,0.529,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,4.0,L
CHEMBL2107546,BUCINDOLOL HYDROCHLORIDE,CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccccc1C#N.Cl,,0,0,R-HSA-390696|Adrenoceptors;R-HSA-416476|G alpha (q) signalling events;R-HSA-418597|G alpha (12/13) signalling events,3,0,,2.0,Completed,0,0,pathway_drug_candidates,2.0,0.141,0.383,1.0,0.179,0.335,1.0,0.777,0.0347,0.0,0.471,0.0982,0.0,0.056,0.51,1.0,0.665,0.0625,0,0.815,0.0231,0.0,0.0702,0.269,1,-2.6,-3.64,-1.56,-3.64,-1.56,3.8119800000000024,0.0944,0.78,1.0,0.00682,0.97,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,-3.5,L
CHEMBL2107729,ATACIGUAT,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)s1,,0,0,R-HSA-445355|Smooth Muscle Contraction,1,0,,2.0,Completed,0,0,pathway_drug_candidates,2.0,0.647,0.0664,0.0,0.22,0.315,0.5,0.107,0.48,1.0,0.0113,0.874,1.0,0.0263,0.654,1.0,0.601,0.077,0,0.765,0.0341,0.0,0.617,0.0607,0,-7.52,-8.48,-6.55,-8.48,-6.55,4.1289000000000025,0.389,0.219,0.0,0.326,0.0949,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,-3.5,L
CHEMBL2107759,MILATAXEL,CCC(=O)O[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)C2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](CC(=O)OC(C)(C)C)c4ccco4)C(C)=C([C@@H](O)C(=O)[C@@]21C)C3(C)C,,0,0,R-HSA-1445148|Translocation of SLC2A4 (GLUT4) to the plasma membrane;R-HSA-190840|Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane;R-HSA-190861|Gap junction assembly;R-HSA-2132295|MHC class II antigen presentation;R-HSA-2467813|Separation of Sister Chromatids;R-HSA-2500257|Resolution of Sister Chromatid Cohesion;R-HSA-2565942|Regulation of PLK1 Activity at G2/M Transition;R-HSA-3371497|HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand;R-HSA-380259|Loss of Nlp from mitotic centrosomes;R-HSA-380270|Recruitment of mitotic centrosome proteins and complexes;R-HSA-380284|Loss of proteins required for interphase microtubule organization from the centrosome;R-HSA-380320|Recruitment of NuMA to mitotic centrosomes;R-HSA-389957|Prefoldin mediated transfer of substrate to CCT/TriC;R-HSA-389960|Formation of tubulin folding intermediates by CCT/TriC;R-HSA-389977|Post-chaperonin tubulin folding pathway;R-HSA-437239|Recycling pathway of L1;R-HSA-5610787|Hedgehog 'off' state;R-HSA-5617833|Cilium Assembly;R-HSA-5620912|Anchoring of the basal body to the plasma membrane;R-HSA-5620924|Intraflagellar transport;R-HSA-5626467|RHO GTPases activate IQGAPs;R-HSA-5663220|RHO GTPases Activate Formins;R-HSA-6798695|Neutrophil degranulation;R-HSA-6807878|COPI-mediated anterograde transport;R-HSA-6811434|COPI-dependent Golgi-to-ER retrograde traffic;R-HSA-6811436|COPI-independent Golgi-to-ER retrograde traffic;R-HSA-68877|Mitotic Prometaphase;R-HSA-8852276|The role of GTSE1 in G2/M progression after G2 checkpoint;R-HSA-8854518|AURKA Activation by TPX2;R-HSA-8955332|Carboxyterminal post-translational modifications of tubulin;R-HSA-9609690|HCMV Early Events;R-HSA-9609736|Assembly and cell surface presentation of NMDA receptors;R-HSA-9619483|Activation of AMPK downstream of NMDARs;R-HSA-9646399|Aggrephagy;R-HSA-9648025|EML4 and NUDC in mitotic spindle formation;R-HSA-9668328|Sealing of the nuclear envelope (NE) by ESCRT-III;R-HSA-983189|Kinesins;R-HSA-9833482|PKR-mediated signaling,38,1,,2.0,Unknown status,0,0,pathway_drug_candidates,4.0,0.583,0.0836,0.0,0.386,0.212,0.5,0.266,0.244,0.5,0.518,0.0906,0.0,0.614,0.0359,0.0,0.957,0.00932,0,0.794,0.0295,0.0,0.36,0.146,0,-5.0,-5.6,-4.4,-5.6,-4.4,4.063100000000002,0.0314,0.941,1.0,0.545,0.0262,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,L
CHEMBL2107771,RALFINAMIDE,C[C@H](NCc1ccc(OCc2ccccc2F)cc1)C(N)=O,,0,0,"R-HSA-3928662|EPHB-mediated forward signaling;R-HSA-438066|Unblocking of NMDA receptors, glutamate binding and activation;R-HSA-442982|Ras activation upon Ca2+ influx through NMDA receptor;R-HSA-5673001|RAF/MAP kinase cascade;R-HSA-6794361|Neurexins and neuroligins;R-HSA-8849932|Synaptic adhesion-like molecules;R-HSA-9609736|Assembly and cell surface presentation of NMDA receptors;R-HSA-9617324|Negative regulation of NMDA receptor-mediated neuronal transmission;R-HSA-9620244|Long-term potentiation",9,0,,3.0,Completed,0,0,pathway_drug_candidates,3.0,0.505,0.111,0.0,0.321,0.239,0.5,0.514,0.0891,0.0,0.499,0.0953,0.0,0.811,0.0127,0.0,0.228,0.227,0.5,0.508,0.0604,0.0,0.584,0.103,0,-3.24,-4.39,-2.1,-4.39,-2.1,2.3681,0.652,0.0783,0.0,0.217,0.229,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,-3.5,L
CHEMBL2107823,GANDOTINIB,Cc1cc(Nc2cc(CN3CCOCC3)c3nc(C)c(Cc4ccc(Cl)cc4F)n3n2)n[nH]1,,0,0,"R-HSA-1059683|Interleukin-6 signaling;R-HSA-110056|MAPK3 (ERK1) activation;R-HSA-112411|MAPK1 (ERK2) activation;R-HSA-1170546|Prolactin receptor signaling;R-HSA-1433557|Signaling by SCF-KIT;R-HSA-2586552|Signaling by Leptin;R-HSA-512988|Interleukin-3, Interleukin-5 and GM-CSF signaling;R-HSA-5673000|RAF activation;R-HSA-5673001|RAF/MAP kinase cascade;R-HSA-6785807|Interleukin-4 and Interleukin-13 signaling;R-HSA-6788467|IL-6-type cytokine receptor ligand interactions;R-HSA-6802946|Signaling by moderate kinase activity BRAF mutants;R-HSA-8854691|Interleukin-20 family signaling;R-HSA-8984722|Interleukin-35 Signalling;R-HSA-9020591|Interleukin-12 signaling;R-HSA-9020933|Interleukin-23 signaling;R-HSA-9020956|Interleukin-27 signaling;R-HSA-9674555|Signaling by CSF3 (G-CSF);R-HSA-9679191|Potential therapeutics for SARS;R-HSA-9705462|Inactivation of CSF3 (G-CSF) signaling;RMTs methylate histone arginines",21,9,,2.0,"Active, not recruiting",0,0,pathway_drug_candidates,12.0,0.072,0.53,1.0,0.298,0.253,0.5,0.659,0.0604,0.0,0.306,0.186,0.0,0.015,0.734,1.0,0.944,0.011,0,0.268,0.109,0.0,0.883,0.0306,0,-3.05,-3.48,-2.62,-3.48,-2.62,4.028340000000003,0.27,0.34,0.5,0.13,0.414,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,6.0,L
CHEMBL2107830,EMPAGLIFLOZIN,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,,0,0,,0,0,Sodium/glucose cotransporter 2 inhibitor,,,0,0,mechanism_drug_candidate,0.0,0.926,0.0107,0.0,0.876,0.0314,0.0,0.581,0.0673,0.0,0.24,0.234,0.5,0.53,0.0457,0.0,0.859,0.0221,0,0.379,0.119,0.0,0.359,0.129,0,-4.51,-5.02,-3.99,-5.02,-3.99,1.6133999999999993,0.689,0.0419,0.0,0.381,0.0674,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-3.0,L
